OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,
00236200,MINNEAPOLIS COMMUNITY AND TECHNICAL COLLEGE,MN,554031779,Public,14,15,159942,29,159942,
00236500,MINNEAPOLIS COLLEGE OF ART & DESIGN,MN,554044343,Private-Nonprofit,93,111,1392247,196,1392247,
00236600,CROSSROADS COLLEGE,MN,559022382,Private-Nonprofit,7,7,49375,14,49375,
00236700,MINNESOTA STATE UNIVERSITY MOORHEAD,MN,565630001,Public,102,111,680067,180,680067,
00236900,NORTH CENTRAL UNIVERSITY,MN,554041391,Private-Nonprofit,123,143,1198283,225,1198283,
00237000,NORTH HENNEPIN COMMUNITY COLLEGE,MN,554452299,Public,1,1,1200,2,1200,
00237100,UNIVERSITY OF NORTHWESTERN- ST PAUL,MN,551131598,Private-Nonprofit,408,439,5613795,788,5613795,
00237300,ROCHESTER COMMUNITY AND TECHNICAL COLLEGE,MN,559044999,Public,28,31,228270,58,228270,
00237500,SOUTHWEST MINNESOTA STATE UNIVERSITY,MN,562581598,Public,98,113,642651,180,642651,
00237700,ST. CLOUD STATE UNIVERSITY,MN,563014498,Public,243,286,1949124,458,1949124,
00237900,SAINT JOHN'S UNIVERSITY,MN,563212000,Private-Nonprofit,121,135,1376305,250,1376305,
00238000,SAINT MARY'S UNIVERSITY OF MINNESOTA,MN,559871399,Private-Nonprofit,137,140,1923070,272,1923070,
00238200,ST OLAF COLLEGE,MN,550571098,Private-Nonprofit,153,177,2835729,301,2835729,
00238300,CROWN COLLEGE,MN,553759001,Private-Nonprofit,71,87,791364,142,791364,
00238500,NORTHLAND COMMUNITY AND TECHNICAL COLLEGE,MN,567012598,Public,12,12,66421,21,66421,
00238600,UNITED THEOLOGICAL SEMINARY OF THE TWIN CITIES,MN,551122598,Private-Nonprofit,0,0,0,0,0,
00238800,UNIVERSITY OF MINNESOTA  DULUTH,MN,558122496,Public,1460,1663,15861551,2927,15861551,
00238900,UNIVERSITY OF MINNESOTA,MN,562672113,Public,40,44,344527,78,344527,
00239100,MITCHELL HAMLINE SCHOOL OF LAW,MN,551053076,Private-Nonprofit,0,0,0,0,0,
00239300,MINNESOTA STATE COLLEGE SOUTHEAST,MN,559870409,Public,10,12,82110,24,82110,
00239400,WINONA STATE UNIVERSITY,MN,559875838,Public,430,508,4225673,843,4225673,
00239600,ALCORN STATE UNIVERSITY,MS,390967500,Public,461,557,3688317,1102,3688317,
00239700,BELHAVEN UNIVERSITY,MS,392021789,Private-Nonprofit,275,305,2255837,529,2255837,
00239800,BLUE MOUNTAIN COLLEGE,MS,386109370,Private-Nonprofit,13,14,95213,27,95213,
00240200,COPIAH-LINCOLN COMMUNITY COLLEGE,MS,391910649,Public,7,8,28306,15,28306,
00240300,DELTA STATE UNIVERSITY,MS,387330000,Public,228,269,1550456,465,1550456,
00240400,EAST CENTRAL COMMUNITY COLLEGE,MS,393270129,Public,2,2,11000,3,11000,
00240500,EAST MISSISSIPPI COMMUNITY COLLEGE,MS,393580000,Public,16,18,61978,33,61978,
00240700,HINDS COMMUNITY COLLEGE,MS,391549799,Public,22,22,57534,60,57534,
00240800,HOLMES COMMUNITY COLLEGE,MS,390790000,Public,0,0,0,0,0,
00240900,ITAWAMBA COMMUNITY COLLEGE,MS,388431099,Public,6,6,19787,11,19787,
00241000,JACKSON STATE UNIVERSITY,MS,392170001,Public,813,957,7171805,1838,7171805,
00241100,JONES COUNTY JUNIOR COLLEGE,MS,394373999,Public,5,6,20287,12,20287,
00241300,MERIDIAN COMMUNITY COLLEGE,MS,393075890,Public,1,1,4500,2,4500,
00241400,MILLSAPS COLLEGE,MS,392100001,Private-Nonprofit,123,134,2034788,236,2034788,
00241500,MISSISSIPPI COLLEGE,MS,390580001,Private-Nonprofit,198,227,1960023,415,1960023,
00241700,MISSISSIPPI GULF COAST COMMUNITY COLLEGE,MS,395730000,Public,13,13,52036,22,52036,
00242200,MISSISSIPPI UNIVERSITY FOR WOMEN,MS,397015818,Public,104,107,644935,202,644935,
00242300,MISSISSIPPI STATE UNIVERSITY,MS,397629698,Public,1593,1851,19449634,3230,19449634,
00242400,MISSISSIPPI VALLEY STATE UNIVERSITY,MS,389411400,Public,259,286,1680238,604,1680238,
00242600,NORTHEAST MISSISSIPPI COMMUNITY COLLEGE,MS,388291731,Public,0,0,0,0,0,
00242700,NORTHWEST MISSISSIPPI COMMUNITY COLLEGE,MS,386681703,Public,25,27,128957,52,128957,
00243000,PEARL RIVER COMMUNITY COLLEGE,MS,394702201,Public,2,3,10800,5,10800,
00243300,RUST COLLEGE,MS,386352328,Private-Nonprofit,110,110,442021,224,442021,
00243900,TOUGALOO COLLEGE,MS,391749799,Private-Nonprofit,142,142,1125289,267,1125289,
00244000,UNIVERSITY OF MISSISSIPPI,MS,386771848,Public,1896,2281,31939938,3863,31939938,
00244100,UNIVERSITY OF SOUTHERN MISSISSIPPI,MS,394060001,Public,895,1062,8857282,1751,8857282,
00244700,WILLIAM CAREY UNIVERSITY,MS,394015499,Private-Nonprofit,82,85,772151,232,772151,
00244900,AVILA UNIVERSITY,MO,641451698,Private-Nonprofit,147,163,1394186,278,1394186,
00245000,CALVARY UNIVERSITY,MO,641471341,Private-Nonprofit,4,4,26741,6,26741,
00245300,CENTRAL METHODIST UNIVERSITY,MO,652481198,Private-Nonprofit,181,184,1766882,372,1766882,
00245400,UNIVERSITY OF CENTRAL MISSOURI,MO,640935001,Public,884,1033,7272297,1708,7272297,
00245600,COLUMBIA COLLEGE,MO,652164581,Private-Nonprofit,88,101,734514,224,734514,
00245700,CONCORDIA SEMINARY,MO,631053199,Private-Nonprofit,0,0,0,0,0,
00245800,COTTEY COLLEGE,MO,647722790,Private-Nonprofit,19,19,148783,34,148783,
00245900,CROWDER COLLEGE,MO,648509165,Public,0,0,0,0,0,
00246000,CULVER-STOCKTON COLLEGE,MO,634351299,Private-Nonprofit,173,206,1756242,347,1756242,
00246100,DRURY UNIVERSITY,MO,658023791,Private-Nonprofit,152,169,2130910,327,2130910,
00246200,EDEN THEOLOGICAL SEMINARY,MO,631193192,Private-Nonprofit,0,0,0,0,0,
00246300,EVANGEL UNIVERSITY,MO,658022125,Private-Nonprofit,247,280,2679823,461,2679823,
00246400,FONTBONNE UNIVERSITY,MO,631053098,Private-Nonprofit,84,92,934892,172,934892,
00246600,HARRIS - STOWE STATE UNIVERSITY,MO,631032199,Public,98,106,616040,198,616040,
00246700,CONCEPTION SEMINARY COLLEGE,MO,644330502,Private-Nonprofit,1,1,14258,2,14258,
00246800,JEFFERSON COLLEGE,MO,630502441,Public,9,11,26777,22,26777,
00247100,SAINT LOUIS COMMUNITY COLLEGE,MO,631022810,Public,15,15,53660,28,53660,
00247300,KANSAS CITY ART INSTITUTE,MO,641111874,Private-Nonprofit,114,121,1588358,219,1588358,
00247400,KANSAS CITY UNIVERSITY OF MEDICINE AND BIOSCIENCES,MO,641062311,Private-Nonprofit,0,0,0,0,0,
00247600,KENRICK-GLENNON SEMINARY,MO,631194330,Private-Nonprofit,0,0,0,0,0,
00247700,A. T. STILL UNIVERSITY OF HEALTH SCIENCES,MO,635011497,Private-Nonprofit,0,0,0,0,0,
00247900,LINCOLN UNIVERSITY,MO,651013500,Public,336,398,2999928,753,2999928,
00248000,LINDENWOOD UNIVERSITY,MO,633011695,Private-Nonprofit,675,731,7168497,1301,7168497,
00248200,MARYVILLE UNIVERSITY OF SAINT LOUIS,MO,631417299,Private-Nonprofit,358,406,6146394,691,6146394,
00248400,METROPOLITAN COMMUNITY COLLEGE,MO,641112408,Public,1,1,500,1,500,
00248500,MIDWESTERN BAPTIST THEOLOGICAL SEMINARY,MO,641184697,Private-Nonprofit,1,1,8500,2,8500,
00248600,MINERAL AREA COLLEGE,MO,636011000,Public,6,6,42175,12,42175,
00248800,MISSOURI SOUTHERN STATE UNIVERSITY,MO,648011595,Public,54,71,270242,132,270242,
00248900,MISSOURI VALLEY COLLEGE,MO,653403197,Private-Nonprofit,274,274,2198488,514,2198488,
00249000,MISSOURI WESTERN STATE UNIVERSITY,MO,645072294,Public,209,236,1351759,453,1351759,
00249100,MOBERLY AREA COMMUNITY COLLEGE,MO,652701304,Public,18,19,85509,33,85509,
00249400,NAZARENE THEOLOGICAL SEMINARY,MO,641311246,Private-Nonprofit,0,0,0,0,0,
00249500,TRUMAN STATE UNIVERSITY,MO,635014221,Public,232,263,1648158,450,1648158,
00249600,NORTHWEST MISSOURI STATE UNIVERSITY,MO,644686001,Public,869,1012,7605397,1654,7605397,
00249800,PARK UNIVERSITY,MO,641523795,Private-Nonprofit,44,51,407589,180,407589,
00249900,ROCKHURST UNIVERSITY,MO,641102561,Private-Nonprofit,197,215,2528519,385,2528519,
00250100,SOUTHEAST MISSOURI STATE UNIVERSITY,MO,637014799,Public,772,825,6156373,1499,6156373,
00250200,SOUTHWEST BAPTIST UNIVERSITY,MO,656132597,Private-Nonprofit,153,174,1200970,295,1200970,
00250300,MISSOURI STATE UNIVERSITY,MO,658970094,Public,1299,1440,11643828,2521,11643828,
00250400,SAINT LOUIS COLLEGE OF PHARMACY,MO,631101088,Private-Nonprofit,136,163,3233884,292,3233884,
00250600,SAINT LOUIS UNIVERSITY,MO,631032097,Private-Nonprofit,718,855,14470424,1464,14470424,
00250900,SAINT PAUL SCHOOL OF THEOLOGY,KS,662111397,Private-Nonprofit,0,0,0,0,0,
00251200,STEPHENS COLLEGE,MO,652150001,Private-Nonprofit,107,121,1203475,213,1203475,
00251400,NORTH CENTRAL MISSOURI COLLEGE,MO,646831824,Public,5,6,21157,11,21157,
00251600,UNIVERSITY OF MISSOURI - COLUMBIA,MO,652111600,Public,3476,4110,52969148,7007,52969148,
00251700,MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,MO,654090250,Public,958,1082,11618558,1853,11618558,
00251800,UNIVERSITY OF MISSOURI - KANSAS CITY,MO,641102497,Public,735,871,8163785,1467,8163785,
00251900,UNIVERSITY OF MISSOURI - SAINT LOUIS,MO,631214499,Public,301,332,2344907,530,2344907,
00252000,WASHINGTON UNIVERSITY IN ST. LOUIS,MO,631304899,Private-Nonprofit,85,97,1996883,174,1996883,
00252100,WEBSTER UNIVERSITY,MO,631193194,Private-Nonprofit,277,316,3561297,536,3561297,
00252200,WENTWORTH MILITARY ACADEMY AND COLLEGE,MO,640671799,Private-Nonprofit,22,22,195891,43,195891,
00252300,WESTMINSTER COLLEGE,MO,652511299,Private-Nonprofit,161,165,1809747,306,1809747,
00252400,WILLIAM JEWELL COLLEGE,MO,640681896,Private-Nonprofit,162,172,2016223,312,2016223,
00252500,WILLIAM WOODS UNIVERSITY,MO,652512388,Private-Nonprofit,106,110,1510237,207,1510237,
00252600,CARROLL COLLEGE,MT,596250002,Private-Nonprofit,219,250,3384592,422,3384592,
00252700,UNIVERSITY OF PROVIDENCE,MT,594054996,Private-Nonprofit,62,78,578256,148,578256,
00252800,MILES COMMUNITY COLLEGE,MT,593014799,Public,7,7,33310,12,33310,
00252900,DAWSON COMMUNITY COLLEGE,MT,593301405,Public,4,4,21254,7,21254,
00253000,MONTANA STATE UNIVERSITY - BILLINGS,MT,591010298,Public,134,134,1070527,236,1070527,
00253100,MONTANA TECH OF THE UNIVERSITY OF MONTANA,MT,597018997,Public,155,162,1441118,289,1441118,
00253200,MONTANA STATE UNIVERSITY BOZEMAN,MT,597174160,Public,1294,1405,18525394,2505,18518557,
00253300,MONTANA STATE UNIVERSITY - NORTHERN,MT,595013148,Public,8,8,39673,15,39673,
00253400,ROCKY MOUNTAIN COLLEGE,MT,591021796,Private-Nonprofit,119,142,1314170,237,1314170,
00253600,UNIVERSITY OF MONTANA (THE),MT,598120001,Public,907,1007,10547999,1783,10547999,
00253700,UNIVERSITY OF MONTANA WESTERN (THE),MT,597253598,Public,99,101,754009,194,754009,
00253900,CHADRON STATE COLLEGE,NE,693372690,Public,189,224,1163119,366,1163119,
00254000,COLLEGE OF SAINT MARY,NE,681062606,Private-Nonprofit,107,114,1168940,210,1168940,
00254100,CONCORDIA UNIVERSITY,NE,684341594,Private-Nonprofit,156,161,1550745,287,1550745,
00254200,CREIGHTON UNIVERSITY,NE,681780315,Private-Nonprofit,330,368,6147178,683,6147178,
00254400,DOANE UNIVERSITY,NE,683332421,Private-Nonprofit,253,258,3343565,472,3343565,
00254700,GRACE UNIVERSITY,NE,681083629,Private-Nonprofit,37,37,416042,68,416042,
00254800,HASTINGS COLLEGE,NE,689017621,Private-Nonprofit,165,167,1628430,307,1628430,
00255100,UNIVERSITY OF NEBRASKA - KEARNEY,NE,688490001,Public,483,517,4303172,907,4303172,
00255300,MIDLAND UNIVERSITY,NE,680254254,Private-Nonprofit,290,299,3463556,578,3463556,
00255400,UNIVERSITY OF NEBRASKA - OMAHA,NE,681820001,Public,941,1037,8086522,1790,8086522,
00255500,NEBRASKA WESLEYAN UNIVERSITY,NE,685042796,Private-Nonprofit,219,222,2724323,421,2724323,
00255700,MID-PLAINS COMMUNITY COLLEGE,NE,691019420,Public,7,7,30501,14,30501,
00255900,PERU STATE COLLEGE,NE,684210010,Public,172,185,1140625,318,1140625,
00256000,WESTERN NEBRASKA COMMUNITY COLLEGE,NE,693611815,Public,7,7,34292,12,34292,
00256300,UNION COLLEGE,NE,685064387,Private-Nonprofit,77,84,1016892,144,1016892,
00256500,UNIVERSITY OF NEBRASKA,NE,685880419,Public,3075,3381,38648120,5957,38648120,
00256600,WAYNE STATE COLLEGE,NE,687871172,Public,147,162,893574,259,893574,
00256700,YORK COLLEGE,NE,684672699,Private-Nonprofit,59,66,474066,122,474066,
00256800,"UNIVERSITY OF NEVADA , RENO",NV,895570002,Public,969,1023,14822986,1878,14822986,
00256900,UNIVERSITY OF NEVADA - LAS VEGAS,NV,891541001,Public,963,1107,14780267,1987,14780267,
00257200,COLBY-SAWYER COLLEGE,NH,032574648,Private-Nonprofit,178,195,2394959,342,2394959,
00257300,DARTMOUTH COLLEGE,NH,037553529,Private-Nonprofit,137,185,4623409,393,4623409,
00257500,FRANKLIN PIERCE UNIVERSITY,NH,034610060,Private-Nonprofit,412,464,6717081,820,6717081,
00257900,NEW ENGLAND COLLEGE,NH,032423293,Private-Nonprofit,259,261,4305865,522,4305865,
00258000,SOUTHERN NEW HAMPSHIRE UNIVERSITY,NH,031061045,Private-Nonprofit,698,784,10209858,1680,10209858,
00258100,NHTI - CONCORD'S COMMUNITY COLLEGE,NH,033017412,Public,101,114,712400,215,712400,
00258200,MANCHESTER COMMUNITY COLLEGE,NH,031028518,Public,12,13,80592,24,80592,
00258300,GREAT BAY COMMUNITY COLLEGE,NH,038012807,Public,10,10,80012,18,80012,
00258600,RIVIER UNIVERSITY,NH,030605086,Private-Nonprofit,149,159,2428519,279,2428519,
00258700,SAINT ANSELM COLLEGE,NH,031021310,Private-Nonprofit,228,246,4657732,439,4657732,
00258900,UNIVERSITY OF NEW HAMPSHIRE,NH,038242511,Public,1574,1924,27105269,3183,27105269,
00259000,KEENE STATE COLLEGE,NH,034351504,Public,635,705,9064587,1379,9064587,
00259100,PLYMOUTH STATE UNIVERSITY OF THE UNIVERSITY SYSTEM OF NEW HAMPSHIRE,NH,032641595,Public,643,655,8063838,1184,8063838,
00259600,ATLANTIC CAPE COMMUNITY COLLEGE,NJ,083302699,Public,25,25,213014,44,213014,
00259700,BLOOMFIELD COLLEGE,NJ,070033425,Private-Nonprofit,350,401,3877490,781,3877490,
00259800,CALDWELL UNIVERSITY,NJ,070066195,Private-Nonprofit,244,274,3169142,508,3169142,
00259900,CENTENARY UNIVERSITY,NJ,078402184,Private-Nonprofit,134,147,2234385,252,2234385,
00260000,COLLEGE OF SAINT ELIZABETH,NJ,079606989,Private-Nonprofit,79,88,908541,147,908541,
00260100,CUMBERLAND COUNTY COLLEGE,NJ,083629912,Public,8,8,69764,13,69764,
00260300,DREW UNIVERSITY,NJ,079404063,Private-Nonprofit,148,181,2765038,316,2765038,
00260700,FAIRLEIGH DICKINSON UNIVERSITY,NJ,076661996,Private-Nonprofit,734,876,12637765,1712,12637765,
00260800,GEORGIAN COURT UNIVERSITY,NJ,087012697,Private-Nonprofit,167,206,2317782,343,2317782,
00260900,ROWAN UNIVERSITY,NJ,080281702,Public,1436,1616,20186614,2897,20186614,
00261000,FELICIAN UNIVERSITY,NJ,076442198,Private-Nonprofit,267,306,3256796,484,3256796,
00261300,NEW JERSEY CITY UNIVERSITY,NJ,073051597,Public,202,222,1567858,384,1567858,
00261500,MIDDLESEX COUNTY COLLEGE,NJ,088183050,Public,11,11,40893,15,40893,
00261600,MONMOUTH UNIVERSITY,NJ,077641898,Private-Nonprofit,662,761,14116275,1294,14116275,
00261700,MONTCLAIR STATE UNIVERSITY,NJ,070439987,Public,1663,1809,22397243,3092,22397243,
00261900,NEW BRUNSWICK THEOLOGICAL SEMINARY,NJ,089011196,Private-Nonprofit,0,0,0,0,0,
00262100,NEW JERSEY INSTITUTE OF TECHNOLOGY,NJ,071021982,Public,308,361,4418464,586,4418464,
00262200,KEAN UNIVERSITY,NJ,070837131,Public,870,974,10079505,1594,10079505,
00262400,OCEAN COUNTY COLLEGE,NJ,087542001,Public,34,34,230443,63,230443,
00262500,WILLIAM PATERSON UNIVERSITY OF NEW JERSEY,NJ,074702152,Public,790,836,9127295,1466,9127295,
00262600,PRINCETON THEOLOGICAL SEMINARY,NJ,085400803,Private-Nonprofit,0,0,0,0,0,
00262700,PRINCETON UNIVERSITY,NJ,085440001,Private-Nonprofit,33,36,860929,72,860929,
00262800,RIDER UNIVERSITY,NJ,086483099,Private-Nonprofit,619,679,12193453,1479,12193453,
00262900,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",NJ,089011281,Public,3058,3377,48607786,5980,48607786,
00263200,SETON HALL UNIVERSITY,NJ,070792697,Private-Nonprofit,746,920,16207235,1556,16207235,
00263800,SAINT PETER'S UNIVERSITY,NJ,073065997,Private-Nonprofit,379,396,4787259,752,4787259,
00263900,STEVENS INSTITUTE OF TECHNOLOGY,NJ,070305370,Private-Nonprofit,246,282,5498680,546,5498680,
00264200,COLLEGE OF NEW JERSEY (THE),NJ,086280718,Public,423,463,6683019,823,6683019,
00264300,UNION COUNTY COLLEGE,NJ,070161598,Public,26,26,107483,39,107483,
00264900,SANTA FE UNIVERSITY OF ART AND DESIGN,NM,875057634,Proprietary,185,212,2953842,395,2953842,
00265000,UNIVERSITY OF THE SOUTHWEST,NM,882409129,Private-Nonprofit,67,69,432844,122,432844,
00265100,EASTERN NEW MEXICO UNIVERSITY,NM,881306000,Public,35,37,305723,76,305723,
00265300,NEW MEXICO HIGHLANDS UNIVERSITY,NM,877014436,Public,20,20,102035,33,102035,
00265400,NEW MEXICO INSTITUTE OF MINING & TECHNOLOGY,NM,878014796,Public,18,19,184717,32,184717,
00265500,NEW MEXICO JUNIOR COLLEGE,NM,882409123,Public,1,1,4000,2,4000,
00265600,NEW MEXICO MILITARY INSTITUTE,NM,882015173,Public,13,13,76514,22,76514,
00265700,NEW MEXICO STATE UNIVERSITY,NM,880038001,Public,133,145,1171680,602,1171680,
00266000,SAN JUAN COLLEGE,NM,874024699,Public,1,1,8067,2,8067,
00266300,UNIVERSITY OF NEW MEXICO,NM,871310001,Public,187,223,1450940,349,1450940,
00266400,WESTERN NEW MEXICO UNIVERSITY,NM,880615417,Public,50,57,362345,114,362345,
00266500,VAUGHN COLLEGE OF AERONAUTICS AND TECHNOLOGY,NY,113699997,Private-Nonprofit,118,122,1553605,208,1553605,
00266600,ADELPHI UNIVERSITY,NY,115304299,Private-Nonprofit,732,807,14998264,1500,14998264,
00266700,DOWLING COLLEGE,NY,117691999,Private-Nonprofit,208,266,3898798,445,3863169,
00266800,ALFRED UNIVERSITY,NY,148021205,Private-Nonprofit,327,362,3661809,627,3661809,
00266900,BANK STREET COLLEGE OF EDUCATION,NY,100251898,Private-Nonprofit,0,0,0,0,0,
00267000,CLARKS SUMMIT UNIVERSITY,PA,184111250,Private-Nonprofit,39,39,300436,73,300436,
00267100,BARD COLLEGE,NY,125045000,Private-Nonprofit,231,257,4370807,447,4370807,
00267400,NEW YORK THEOLOGICAL SEMINARY,NY,101150002,Private-Nonprofit,0,0,0,0,0,
00267700,BROOKLYN LAW SCHOOL,NY,112013798,Private-Nonprofit,0,0,0,0,0,
00267800,BRYANT & STRATTON COLLEGE,NY,142031713,Proprietary,409,475,2746390,877,2746390,
00268100,CANISIUS COLLEGE,NY,142081098,Private-Nonprofit,332,380,4485550,658,4485550,
00268500,CAZENOVIA COLLEGE,NY,130351085,Private-Nonprofit,220,227,3157794,461,3157794,
00268700,CUNY BROOKLYN COLLEGE,NY,112102814,Public,44,47,453466,93,453466,
00268800,CITY COLLEGE OF NEW YORK - CUNY,NY,100319198,Public,100,111,1136753,222,1136753,
