OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,,
01313200,INTERNATIONAL COLLEGE OF BROADCASTING,OH,454311898,Proprietary,5,6,43400,12,43400,,
01313400,YESHIVATH BETH MOSHE,PA,185052196,Private-Nonprofit,0,0,0,0,0,,
01315300,MASSEY UNIVERSITY,,4744,Foreign-Public,1,1,26272,4,26272,,
01318900,CONTINENTAL ACADEMIE OF HAIR DESIGN,NH,30513754,Proprietary,4,4,30793,8,30793,,
01320800,BAPTIST BIBLE COLLEGE,MO,658033498,Private-Nonprofit,20,23,129676,41,129676,,
01321400,ROXBOROUGH MEMORIAL HOSPITAL,PA,191281737,Proprietary,3,3,23500,6,23500,,
01321800,M.J. MURPHY BEAUTY COLLEGE OF MOUNT PLEASANT,MI,488582502,Proprietary,0,0,0,0,0,,
01323100,UNIVERSITY OF HOUSTON - VICTORIA,TX,779015731,Public,15,15,106213,25,106213,,
01323200,ACADEMY OF HAIR DESIGN,NV,891461617,Proprietary,5,5,37761,10,37761,,
01324000,LYTLE'S REDWOOD EMPIRE BEAUTY COLLEGE,CA,954037757,Proprietary,16,16,118039,32,118039,,
01326300,SOUTH HILLS SCHOOL OF BUSINESS & TECHNOLOGY,PA,168014516,Proprietary,153,168,1601010,435,1594288,,
02050300,ACADEMY COLLEGE,MN,554311411,Proprietary,15,17,393788,48,371346,,
02052000,KAPLAN COLLEGE,OH,454391516,Proprietary,6,7,50229,16,41612,,
02052200,BLACK RIVER TECHNICAL COLLEGE,AR,724550468,Public,2,3,9124,6,9124,,
02052400,UNIVERSITY OF CAMBRIDGE - DARWIN COLLEGE,,CB3   9EU,Foreign-Public,0,0,0,0,0,,
02053000,LIBERTY UNIVERSITY,VA,245152269,Private-Nonprofit,1447,1607,20802486,2691,20802486,,
02053300,CENTRO DE ESTUDIOS UNIVERSITARIOS XOCHICALCO,,22830,Foreign-Private,0,0,0,0,0,,
02053700,EASTWICK COLLEGE,NJ,74462546,Proprietary,42,45,505024,117,488265,,
02054300,TRUMBULL BUSINESS COLLEGE,OH,444843250,Proprietary,0,0,0,0,0,,
02054900,MARINELLO SCHOOL OF BEAUTY,CA,926304748,Proprietary,54,61,218627,122,218202,,
02055200,HARRINGTON COLLEGE OF DESIGN,IL,606063433,Proprietary,39,50,715921,105,712204,,
02055400,BOSSIER PARISH COMMUNITY COLLEGE,LA,711110000,Public,38,39,203666,69,203666,,
02055500,DELTA SCHOOL OF BUSINESS AND TECHNOLOGY,LA,706014334,Proprietary,0,0,0,0,0,,
02056100,FOUR RIVERS CAREER CENTER,MO,630904543,Public,1,1,6000,2,6000,,
02056400,CAPRI COSMETOLOGY LEARNING CENTER,NY,109544915,Proprietary,17,17,129383,33,129383,,
02056500,MITCHELL'S HAIR STYLING ACADEMY,NC,278938612,Proprietary,9,9,82780,18,80947,,
02056800,DAYMAR COLLEGE,OH,456011038,Proprietary,1,1,2934,3,2934,,
02060300,MIAT COLLEGE OF TECHNOLOGY,MI,481882533,Proprietary,95,135,906753,277,893465,,
02060900,BROWN COLLEGE OF COURT REPORTING,GA,303092823,Proprietary,3,4,29282,12,29282,,
02061000,VENUS BEAUTY ACADEMY,PA,190791501,Proprietary,10,10,50645,19,50645,,
02061800,ROMAN ACADEMY OF BEAUTY CULTURE,NJ,75062516,Proprietary,0,0,0,0,0,,
02063000,MONTSERRAT COLLEGE OF ART,MA,19154508,Private-Nonprofit,60,63,1082230,117,1058060,,
02063500,COASTLINE COMMUNITY COLLEGE,CA,927082597,Public,0,0,0,0,0,,
02063700,SHERMAN COLLEGE OF STRAIGHT CHIROPRACTIC,SC,293167251,Private-Nonprofit,0,0,0,0,0,,
02065300,PRESCOTT COLLEGE,AZ,863012990,Private-Nonprofit,37,42,495402,65,495402,,
02065700,CALIFORNIA BEAUTY COLLEGE,CA,953541190,Proprietary,3,3,11898,6,11898,,
02066100,OHIO STATE COLLEGE OF BARBER STYLING,OH,432131301,Proprietary,0,0,0,0,0,,
02066200,"NEW SCHOOL, THE",NY,100118603,Private-Nonprofit,685,714,18512098,1395,18084674,,
02068100,ADLER UNIVERSITY,IL,606027298,Private-Nonprofit,0,0,0,0,0,,
02068200,LESTER E. COX MEDICAL CENTER,MO,658021988,Private-Nonprofit,15,15,150306,25,150306,,
02068300,DOUGLAS EDUCATION CENTER,PA,150621097,Proprietary,59,77,1324396,151,1300767,,
02069000,NEW YORK SCHOOL OF INTERIOR DESIGN,NY,100215110,Private-Nonprofit,27,28,643891,55,643891,,
02069300,VATTEROTT COLLEGE,IL,623055938,Proprietary,38,54,381820,139,376509,,
02070500,CONCORDIA UNIVERSITY,CA,926123203,Private-Nonprofit,252,264,4779684,478,4779684,,
02071200,KAPLAN COLLEGE,AZ,850294349,Proprietary,1,1,3384,3,3384,,
02073300,GALLIA JACKSON VINTON JOINT SCHOOL ADULT EDUCATION,OH,456740000,Public,0,0,0,0,0,,
02073500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT BATESVILLE,AR,725030000,Public,0,0,0,0,0,,
02073900,WOR-WIC COMMUNITY COLLEGE,MD,218041486,Public,14,14,95118,15,95118,,
02074000,BRANFORD HALL CAREER INSTITUTE,CT,64059811,Proprietary,161,178,893205,351,861597,,
02074100,CAPITOL CITY TRADE & TECHNICAL SCHOOL,TX,787041281,Proprietary,6,6,48726,10,48726,,
02074400,ILLINOIS EASTERN COMMUNITY COLLEGES -FRONTIER COMMUNITY COLLEGE,IL,628372601,Public,0,0,0,0,0,,
02074600,SOUTH ARKANSAS COMMUNITY COLLEGE,AR,717317010,Public,0,0,0,0,0,,
02074800,LIFE UNIVERSITY,GA,300602996,Private-Nonprofit,51,66,843383,124,843383,,
02075300,PULASKI TECHNICAL COLLEGE,AR,721183347,Public,11,12,38775,34,38775,,
02075700,BRIARCLIFFE COLLEGE,NY,117143545,Proprietary,193,226,1939054,445,1859350,,
02075800,SOUTHERN CALIFORNIA INSTITUTE OF ARCHITECTURE (THE),CA,900131829,Private-Nonprofit,34,38,941596,74,941596,,
02077100,MILWAUKEE INSTITUTE OF ART & DESIGN,WI,532026003,Private-Nonprofit,114,127,1758162,228,1755262,,
02077400,NORTH LAKE COLLEGE,TX,750383899,Public,0,0,0,0,0,,
02078000,SACRED HEART SEMINARY AND SCHOOL OF THEOLOGY,WI,531320000,Private-Nonprofit,0,0,0,0,0,,
02078800,SHERMAN KENDALL'S ACADEMY OF BEAUTY ARTS AND SCIENCES,UT,840473021,Proprietary,0,0,0,0,0,,
02078900,ART INSTITUTE OF COLORADO (THE),CO,802032172,Proprietary,186,245,3245277,651,3245277,,
02079400,EMPIRE BEAUTY SCHOOL,MA,17025232,Proprietary,130,153,789474,291,723037,,
02079700,COLLEGE OF HAIR DESIGN,NE,685082199,Proprietary,22,30,199757,76,199757,,
02081400,ARLINGTON BAPTIST COLLEGE,TX,760123425,Private-Nonprofit,18,19,250987,37,241725,,
02082400,UNIVERSITY OF CAMBRIDGE - QUEEN'S COLLEGE,,CB3   9ET,Foreign-Public,0,0,0,0,0,,
02083400,UNIVERSITY OF CAMBRIDGE - WOLFSON COLLEGE,,CB3   9BB,Foreign-Public,0,0,0,0,0,,
02083600,TESST COLLEGE OF TECHNOLOGY,MD,207052698,Proprietary,17,17,114357,46,114357,,
02083900,NORTHERN NEW MEXICO COLLEGE,NM,875300000,Public,0,0,0,0,0,,
02084800,RAVENSCROFT BEAUTY COLLEGE,IN,468354132,Proprietary,1,1,3000,2,3000,,
02086400,MARINELLO SCHOOL OF BEAUTY,CA,950504808,Proprietary,51,57,259962,108,254315,,
02087000,OZARKA COLLEGE,AR,725560010,Public,0,0,0,0,0,,
02087400,UNIVERSITY OF CAMBRIDGE - NEWNHAM COLLEGE,,CB3   9DF,Foreign-Public,0,0,0,0,0,,
02087600,CONCORDIA THEOLOGICAL SEMINARY,IN,468254996,Private-Nonprofit,0,0,0,0,0,,
02087900,OXFORD BROOKES UNIVERSITY,,OX3   0BP,Foreign-Public,4,4,133616,8,133616,,
02089600,CONCORDE CAREER INSTITUTE,FL,322566905,Proprietary,35,46,499160,113,497073,,
02090200,TRIANGLE TECH,PA,165022594,Proprietary,8,10,44299,19,44299,,
02090300,CAPRI COLLEGE,IA,524040000,Proprietary,34,41,180653,78,180403,,
02090700,CLEVELAND UNIVERSITY-KANSAS CITY,KS,662101613,Private-Nonprofit,1,1,22000,2,22000,,
02091200,ELEGANCE INTERNATIONAL,CA,900286106,Proprietary,42,43,611053,85,584173,,
02091700,KAPLAN COLLEGE,CA,921231509,Proprietary,82,96,627382,236,615548,,
02092100,MASSACHUSETTS SCHOOL OF BARBERING,MA,21695058,Proprietary,3,3,14640,6,14640,,
02092300,EASTWICK COLLEGE - NUTLEY CAMPUS,NJ,71109802,Proprietary,40,43,250446,115,243310,,
02092400,RIDLEY-LOWELL SCHOOL OF BUSINESS,NY,139053190,Proprietary,2,2,12754,4,12754,,
02092500,LAUREL TECHNICAL INSTITUTE,PA,161463843,Proprietary,14,25,76347,54,76347,,
02093600,SOUTHWEST INSTITUTE OF TECHNOLOGY,TX,787358890,Proprietary,0,0,0,0,0,,
02093700,LONG ISLAND BUSINESS INSTITUTE,NY,113542997,Proprietary,2,3,12700,6,12700,,
02094100,BEN-GURION UNIVERSITY OF THE NEGEV,,84105,Foreign-Public,0,0,0,0,0,,
02094400,UNIVERSITY OF CAMBRIDGE - ST EDMUND'S COLLEGE,,CB3   0BN,Foreign-Public,1,1,53535,3,53535,,
02095500,UNIVERSITY OF LONDON - LONDON BUSINESS SCHOOL,,NW1 4SA,Foreign-Public,0,0,0,0,0,,
02096100,FIELDING GRADUATE UNIVERSITY,CA,931053814,Private-Nonprofit,0,0,0,0,0,,
02097300,HASTINGS BEAUTY SCHOOL,MN,550331205,Proprietary,0,0,0,0,0,,
02098300,WESTERN TECHNICAL COLLEGE,TX,799272105,Proprietary,60,64,537062,111,478094,,
02098400,HERKIMER COUNTY  BOCES PRACTICAL NURSING PROGRAM,NY,133501446,Public,4,4,17815,8,17815,,
02098800,UNIVERSITY OF PHOENIX,AZ,852822371,Proprietary,1144,1376,10648725,2489,10648725,,
02099200,AMERICAN CONSERVATORY THEATER FOUNDATION,CA,941085800,Private-Nonprofit,0,0,0,0,0,,
02099500,CENTRAL COMMUNITY COLLEGE,NE,688017299,Public,23,24,117387,45,117387,,
02099700,ROSS MEDICAL EDUCATION CENTER,MI,485071234,Proprietary,5,5,36753,10,36753,,
02100000,UNIVERSIDAD POLITECNICA DE PUERTO RICO,PR,9185955,Private-Nonprofit,4,4,28731,9,28731,,
02100200,BROOKHAVEN COLLEGE,TX,752444997,Public,0,0,0,0,0,,
02100300,MED-ASSIST SCHOOL OF HAWAII,HI,968134322,Proprietary,6,6,35420,12,35420,,
02100400,EVEREST INSTITUTE,MI,495252301,Proprietary,24,25,218923,45,218923,,
02100500,UNIVERSAL TECHNICAL INSTITUTE,AZ,850279969,Proprietary,1085,1552,11763353,3509,11761424,,
02100600,CARRINGTON COLLEGE,AZ,850154096,Proprietary,159,173,1151731,835,1125203,,
02101000,NORTHWEST COLLEGE SCHOOL OF BEAUTY,OR,970867702,Proprietary,6,7,27270,15,27270,,
02101900,ROEHAMPTON UNIVERSITY,,SW15 5PJ,Foreign-Public,3,3,93036,9,93036,,
02102100,KINGSWOOD UNIVERSITY,,E4E 5L2,Foreign-Private,9,9,80350,19,73912,,
02103700,CAPRI INSTITUTE OF HAIR DESIGN,NJ,76523901,Proprietary,11,11,72290,21,72290,,
02104000,HARRIS SCHOOL OF BUSINESS,NJ,80022983,Proprietary,46,48,273279,93,259565,,
02104300,OTSEGO DELAWARE SCHOHARIE GREENE BOCES,NY,121340000,Public,0,0,0,0,0,,
02104400,SPA TECH INSTITUTE,ME,40930000,Proprietary,23,23,160757,48,160757,,
02104900,SUMNER COLLEGE,OR,972247157,Proprietary,11,11,100878,30,96285,,
02105300,EVERGREEN BEAUTY AND BARBER COLLEGE,WA,980073722,Proprietary,0,0,0,0,0,,
02105900,HAIR DESIGN INSTITUTE AT FIFTH AVENUE,NY,112095409,Proprietary,16,16,75062,32,75062,,
02106100,COLLEGE OF COSMETOLOGY,OR,976013233,Proprietary,1,1,1700,2,1700,,
02106400,O'MORE COLLEGE OF DESIGN,TN,370642816,Private-Nonprofit,14,16,240633,32,239579,,
02106600,AMERICAN INSTITUTE,CT,61101922,Proprietary,57,69,264747,131,259946,,
02106700,TRINITY LUTHERAN COLLEGE,WA,982013569,Private-Nonprofit,12,12,133168,23,133138,,
02106800,BRAMSON ORT COLLEGE MAIN CAMPUS-01,NY,113754239,Private-Nonprofit,8,10,80666,16,80666,,
02107300,PENNSYLVANIA ACADEMY OF THE FINE ARTS,PA,191021424,Private-Nonprofit,16,16,348877,30,333668,,
02107700,TRUCKEE MEADOWS COMMUNITY COLLEGE,NV,895123999,Public,10,10,80830,18,80830,,
02107800,UNIVERSITY OF HAWAII - WEST OAHU,HI,967074507,Public,4,4,17649,8,17649,,
02108600,LONDON ACADEMY OF MUSIC & DRAMATIC ART,,W14 9DA,Foreign-Private,4,4,107911,11,107911,,
02108800,WARDS CORNER BEAUTY ACADEMY,VA,235053700,Proprietary,1,1,13412,2,13412,,
02110200,COLUMBIA COLLEGE HOLLYWOOD,CA,913561411,Private-Nonprofit,55,66,1240061,186,1223070,,
02110700,CLEVELAND INSTITUTE OF DENTAL - MEDICAL ASSISTANTS,OH,441152285,Proprietary,10,10,49914,20,49914,,
02110800,CALIFORNIA COLLEGE SAN DIEGO,CA,921083821,Proprietary,3,3,27959,7,27959,,
02110900,CATTARAUGUS/ALLEGANY/ERIE/WYOMING BOCES OLEAN,NY,147609303,Public,2,2,2700,3,2700,,
02111300,CUYAMACA COLLEGE,CA,920194369,Public,0,0,0,0,0,,
02111600,DANVILLE REGIONAL MEDICAL CENTER SCHOOL OF HEALTH PROFESSIONS,VA,245412922,Proprietary,0,0,0,0,0,,
02112200,GREAT LAKES INSTITUTE OF TECHNOLOGY,PA,165092482,Proprietary,49,59,331624,138,331624,,
02112300,RIDLEY - LOWELL BUSINESS & TECHNICAL INSTITUTE,CT,63205548,Proprietary,36,43,265509,82,249011,,
02112700,"NORTH HAVEN ACADEMY, LLC",CT,64733108,Proprietary,16,17,165573,32,165573,,
02113600,AMERICAN INTERCONTINENTAL UNIVERSITY,IL,601732007,Proprietary,139,164,1515324,414,1421435,,
02113800,ROBERTO-VENN SCHOOL OF LUTHIERY,AZ,850072514,Proprietary,7,7,81011,15,81011,,
02114200,JOHNSON COLLEGE,PA,185081495,Private-Nonprofit,60,67,548265,124,542562,,
02115900,UNIVERSITY OF PORTSMOUTH,,PO1 2UP,Foreign-Public,3,3,76656,9,76656,,
02116000,SANFORD-BROWN COLLEGE,GA,303284803,Proprietary,134,141,1026708,271,980824,,
02116300,PUEBLO COMMUNITY COLLEGE,CO,810041499,Public,6,6,49772,10,46886,,
02116700,UNIVERSITY OF CAMBRIDGE - LUCY CAVENDISH COLLEGE,,CB3   0BU,Foreign-Public,0,0,0,0,0,,
02116900,UPPER VALLEY JOINT VOCATIONAL SCHOOL,OH,453569237,Public,3,3,12546,6,12546,,
02117100,ART INSTITUTE OF HOUSTON (THE),TX,770277311,Proprietary,615,756,9187816,2029,9088708,,
02117300,GREAT OAKS CAREER CAMPUSES-SCARLET OAKS,OH,452411581,Public,15,15,83644,29,73117,,
02117400,BECK SCHOOL OF PRACTICAL NURSING,IL,622783368,Public,1,1,1568,2,1568,,
02117500,NAROPA UNIVERSITY,CO,803026697,Private-Nonprofit,44,47,761609,74,761609,,
02117800,AVEDA INSTITUTE LAFAYETTE,LA,705033246,Proprietary,5,6,32658,12,32658,,
02118000,LEVITTOWN BEAUTY ACADEMY,PA,190541713,Proprietary,2,2,14550,4,14550,,
02119100,MISSION COLLEGE,CA,950541897,Public,0,0,0,0,0,,
02119200,COURT REPORTING INSTITUTE OF ST LOUIS,MO,631053329,Proprietary,4,6,22893,15,22893,,
02119300,PENNSYLVANIA ACADEMY OF COSMETOLOGY ARTS & SCIENCES,PA,159041440,Proprietary,10,10,101400,20,101400,,
02120000,UNIVERSITY OF LONDON - THE COURTAULD INSTITUTE OF ART,,WC2R 0RN,Foreign-Public,0,0,0,0,0,,
02120600,SAYBROOK UNIVERSITY,CA,946121928,Private-Nonprofit,0,0,0,0,0,,
02120700,SAN JOAQUIN VALLEY COLLEGE,CA,932919283,Proprietary,361,424,3501039,846,3482113,,
02120800,YORKTOWNE BUSINESS INSTITUTE,PA,174042039,Proprietary,3,4,19600,6,19600,,
02121100,MIDWEST INSTITUTE,MO,630262023,Proprietary,4,4,36387,8,35390,,
02122000,NEW ENGLAND HAIR ACADEMY,MA,21485118,Proprietary,28,28,271571,53,248521,,
02123200,AVEDA INSTITUTE,MN,554141004,Proprietary,26,27,252269,57,252269,,
02124000,ORANGE ULSTER BOCES SCHOOL OF PRACTICAL NURSING,NY,109242410,Public,2,2,15815,4,15815,,
02124400,UNIVERSITY OF SPA & COSMETOLOGY ARTS,IL,627040000,Proprietary,16,16,118082,26,100888,,
02124500,FRANKLIN TECHNOLOGY CENTER,MO,648011595,Public,3,3,12365,6,12365,,
02125000,CAREER ACADEMY OF BEAUTY,CA,928452032,Proprietary,1,1,5985,2,5985,,
02125200,MARGARET H. ROLLINS SCHOOL OF NURSING AT BEEBE MEDICAL CENTER,DE,199581462,Private-Nonprofit,0,0,0,0,0,,
02125300,NASHVILLE COLLEGE OF MEDICAL CAREERS,TN,371152120,Proprietary,3,3,26220,6,26220,,
02125500,CIRCLE IN THE SQUARE THEATRE SCHOOL,NY,100196795,Private-Nonprofit,5,5,122705,10,122705,,
02125600,MICHIGAN COLLEGE OF BEAUTY,MI,480835210,Proprietary,3,3,11862,6,11862,,
02126300,MADISON ONEIDA BOCES PRACTICAL NURSING PROGRAM,NY,134783526,Public,1,1,3500,4,3500,,
02126500,ENID BEAUTY COLLEGE,OK,737034767,Proprietary,1,1,7500,2,7500,,
02127400,YTI CAREER INSTITUTE,PA,174029017,Proprietary,178,219,1513674,562,1490088,,
02127900,SOJOURNER-DOUGLASS COLLEGE,MD,212051802,Private-Nonprofit,1,1,8300,1,8300,,
02128200,BRIDGES BEAUTY COLLEGE,CA,923953821,Proprietary,1,2,6670,4,6670,,
02128300,INSTITUTE FOR BUSINESS & TECHNOLOGY,CA,950511303,Proprietary,10,12,52388,22,52388,,
02128600,ART INSTITUTE OF CINCINNATI (THE),OH,452463322,Proprietary,7,10,67500,20,67500,,
02129000,TRIANGLE TECH,PA,156013304,Proprietary,46,58,508146,115,508146,,
02131100,DUCRET SCHOOL OF THE ARTS,NJ,70602802,Private-Nonprofit,4,4,21464,8,21464,,
02131600,PENNCO TECH,NJ,80129961,Proprietary,74,106,653029,207,632415,,
02132300,FORTIS INSTITUTE,NJ,74707041,Proprietary,95,130,673657,279,672785,,
02132800,NATIONAL CONSERVATORY OF DRAMATIC ARTS,DC,200072758,Private-Nonprofit,1,1,2435,2,2435,,
02133400,UNIVERSITY OF CAMBRIDGE - SIDNEY SUSSEX COLLEGE,,CB2   3HU,Foreign-Public,0,0,0,0,0,,
02134500,LA' JAMES INTERNATIONAL COLLEGE - DAVENPORT,IA,528073452,Proprietary,1,1,2000,1,1000,,
02134800,OLD TOWN BARBER  COLLEGE,KS,672111693,Proprietary,1,1,5000,2,5000,,
02136600,WISCONSIN LUTHERAN COLLEGE,WI,532264626,Private-Nonprofit,151,160,1510769,292,1505478,,
02136800,AMERICAN COMMERCIAL COLLEGE,TX,769046801,Proprietary,0,0,0,0,0,,
02137000,ROB ROY ACADEMY,MA,27803121,Proprietary,6,6,37191,12,37191,,
02137100,BLACK HILLS BEAUTY COLLEGE,SD,577012718,Proprietary,9,11,62683,18,51651,,
02137200,MASSACHUSETTS GENERAL HOSPITAL DIETETIC INTERNSHIP PROGRAM,MA,21142696,Private-Nonprofit,0,0,0,0,0,,
02138300,PALO ALTO UNIVERSITY,CA,943041337,Private-Nonprofit,3,3,27332,7,27332,,
02138500,BOCES RENSSELAER SCHOOL OF PRACTICAL NURSING,NY,121806166,Public,2,2,9750,4,9750,,
02139500,HAWAII INSTITUTE OF HAIR DESIGN,HI,968175195,Proprietary,4,4,54472,7,54472,,
02140000,RIVERSIDE COLLEGE OF HEALTH CAREERS,VA,236013808,Private-Nonprofit,21,21,123479,42,123479,,
02140400,ST. JOSEPH SCHOOL OF NURSING,NH,30604161,Private-Nonprofit,6,6,39500,12,39500,,
02140700,CANTON CITY SCHOOL DISTRICT ADULT CAREER & TECHNICAL EDUCATION,OH,447051710,Public,1,1,2000,1,2000,,
02140800,MARTIN UNIVERSITY,IN,462183878,Private-Nonprofit,1,1,2500,2,2500,,
02141500,SAVANNAH COLLEGE OF ART AND DESIGN,GA,314014592,Private-Nonprofit,2016,2454,62011924,5883,62011421,,
02142000,UNIVERSITY OF CAMBRIDGE - HOMERTON COLLEGE,,CB2   8PH,Foreign-Public,0,0,0,0,0,,
02142200,LEX LA RAY TECHNICAL CENTER,MO,640671525,Public,0,0,0,0,0,,
02143400,SALISH KOOTENAI COLLEGE,MT,598550000,Public,0,0,0,0,0,,
02143500,STERLING COLLEGE,VT,58270072,Private-Nonprofit,15,25,90760,48,90760,,
02144000,BEAUTY INSTITUTE (THE),PA,181091629,Proprietary,1,2,3279,4,3279,,
02144600,KILIAN COMMUNITY COLLEGE,SD,571037020,Private-Nonprofit,1,1,6000,2,6000,,
02144800,VET TECH INSTITUTE OF HOUSTON,TX,770279881,Proprietary,40,47,301064,84,301064,,
02145100,SCOTT COLLEGE OF COSMETOLOGY,WV,260033532,Proprietary,5,6,21750,12,21750,,
02145800,CAYUGA ONONDAGA BOCES,NY,130219430,Public,1,1,1047,2,1047,,
02146000,WAYNE - FINGER LAKES BOCES,NY,145131863,Public,0,0,0,0,0,,
02146600,SOUTH MOUNTAIN COMMUNITY COLLEGE,AZ,850425898,Public,0,0,0,0,0,,
02146800,JOE KUBERT SCHOOL OF CARTOON & GRAPHIC ART (THE),NJ,78014054,Proprietary,24,26,456179,51,445451,,
02148200,FASHION FOCUS HAIR ACADEMY,FL,342314815,Proprietary,0,0,0,0,0,,
02148300,MANHATTAN BEAUTY SCHOOL,FL,336111304,Proprietary,0,0,0,0,0,,
02148700,CONNECTICUT INSTITUTE OF HAIR DESIGN,CT,67163322,Proprietary,1,1,9216,2,9216,,
02149700,UNIVERSITY OF WINCHESTER (THE),,S022 4NR,Foreign-Public,3,3,80350,6,80350,,
02149900,PAUL MITCHELL THE SCHOOL-JACKSONVILLE,FL,322464737,Proprietary,14,14,96856,26,96856,,
02150600,COSMETOLOGY AND SPA ACADEMY,IL,600144003,Proprietary,4,5,20867,10,20806,,
02151500,CENTRAL SUSQUEHANNA LPN CAREER CENTER,PA,178378818,Public,3,3,19391,5,19391,,
02151900,KEISER UNIVERSITY,FL,333093700,Private-Nonprofit,721,939,5949822,1776,5911632,,
02153100,PAUL MITCHELL THE SCHOOL - MURFREESBORO,TN,371293382,Proprietary,26,29,200780,60,200780,,
02153500,OAKBRIDGE ACADEMY OF ARTS,PA,150683843,Proprietary,0,0,0,0,0,,
02153600,BROOME DELAWARE TIOGA BOCES PROGRAM OF PRACTICAL NURSING,NY,139051699,Public,2,2,13562,4,13562,,
02154000,DIVERS ACADEMY OF THE EASTERN SEABOARD,NJ,80811139,Proprietary,12,12,340000,23,322996,,
02154400,BEAU MONDE COLLEGE OF HAIR DESIGN,OR,972052442,Proprietary,0,0,0,0,0,,
02154900,MISSOURI SCHOOL OF BARBERING & HAIRSTYLING-ST. LOUIS,MO,630314701,Proprietary,0,0,0,0,0,,
02155300,CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY,CA,900173830,Private-Nonprofit,0,0,0,0,0,,
02156200,DELTA - MONTROSE TECHNICAL COLLEGE,CO,814168705,Public,0,0,0,0,0,,
02156800,UNIVERSITY OF OTAGO,,9016,Foreign-Public,1,1,7000,2,7000,,
02157100,CONCORDE CAREER COLLEGE,TN,381370132,Proprietary,60,65,551208,149,551208,,
02157900,ROCHESTER GENERAL HOSPITAL,NY,146213001,Private-Nonprofit,2,2,18245,3,12438,,
02158200,WASHINGTON SARATOGA WARREN HAMILTON ESSEX BOCES,NY,128663749,Public,0,0,0,0,0,,
02158300,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,PA,170441675,Public,1,1,3500,1,3500,,
02158400,HARRISON COLLEGE,IN,462042611,Proprietary,175,236,1653013,565,1625360,,
02158500,OHIO BUSINESS COLLEGE,OH,440350701,Proprietary,13,15,70078,36,70075,,
02158600,MR. BELA'S SCHOOL OF COSMETOLOGY,MI,480911192,Proprietary,1,1,9335,2,9335,,
02158800,DON ROBERTS BEAUTY SCHOOL,IN,463854597,Proprietary,0,0,0,0,0,,
02159600,BAPTIST COLLEGE OF FLORIDA (THE),FL,324403306,Private-Nonprofit,12,18,61206,20,61206,,
02159700,NEW HOPE CHRISTIAN COLLEGE,OR,974051194,Private-Nonprofit,14,14,121962,24,104603,,
02159800,"COSMETOLOGY CAREERS UNLIMITED COLLEGE OF HAIR, SKIN, AND NAILS",MN,557461734,Proprietary,1,1,7800,3,7800,,
02160100,GENEVA GENERAL HOSPITAL,NY,144561651,Private-Nonprofit,1,2,4000,2,4000,,
02160300,INTERNATIONAL ACADEMY OF DESIGN AND TECHNOLOGY,IL,606023319,Proprietary,76,91,1005040,237,945132,,
02160900,PCI ACADEMY,IA,500106062,Proprietary,16,22,106419,43,106419,,
02161400,NORTHEASTERN HOSPITAL SCHOOL OF NURSING,PA,191344497,Private-Nonprofit,7,7,30275,14,30275,,
02161800,MUSICIANS INSTITUTE,CA,900286157,Proprietary,288,346,6327020,776,6186042,,
02162300,"IESE BUSINESS SCHOOL, UNIVERSITY OF NAVARRA",,8034,Foreign-Private,0,0,0,0,0,,
02163300,UNIVERSIDAD CENTRAL DEL CARIBE,PR,9606032,Private-Nonprofit,0,0,0,0,0,,
02163400,NEW YORK CAREER INSTITUTE,NY,100072801,Proprietary,24,26,146337,84,130812,,
02163500,NEW ENGLAND SCHOOL OF PHOTOGRAPHY,MA,22152005,Proprietary,14,14,290615,39,290615,,
02163600,WILLIAM JAMES COLLEGE,MA,24593211,Private-Nonprofit,0,0,0,0,0,,
02164200,FOREST INSTITUTE OF PROFESSIONAL PSYCHOLOGY,MO,658071445,Private-Nonprofit,0,0,0,0,0,,
02164300,DON ROBERTS SCHOOL OF HAIR DESIGN,IN,463759999,Proprietary,3,3,22200,6,20930,,
02165100,EDP UNIVERSITY OF PUERTO RICO,PR,9192303,Private-Nonprofit,1,1,5500,2,5500,,
02165200,SALON PROFESSIONAL ACADEMY (THE),CO,815015309,Proprietary,6,8,26391,15,26391,,
02165900,CHILLICOTHE BEAUTY ACADEMY,MO,646012612,Proprietary,3,3,44800,6,44800,,
02166000,CENTER FOR ADVANCED STUDIES ON PUERTO RICO & THE CARIBBEAN,PR,9013970,Private-Nonprofit,0,0,0,0,0,,
02166100,ELAINE P. NUNEZ COMMUNITY COLLEGE,LA,700431249,Public,0,0,0,0,0,,
02166200,ITI TECHNICAL COLLEGE,LA,708175927,Proprietary,60,70,300275,187,286281,,
02166400,INSTITUTO DE BANCA Y COMERCIO,PR,9171102,Proprietary,0,0,0,0,0,,
02167000,PRAIRIE BIBLE INSTITUTE,,T0M   2N0,Foreign-Private,2,2,13638,4,13638,,
02167400,UNIVERSITY OF CAMBRIDGE - CORPUS CHRISTI COLLEGE,,CB2   1RH,Foreign-Public,0,0,0,0,0,,
02167800,ESTES INSTITUTE OF COSMETOLOGY ARTS & SCIENCES,CA,932916354,Proprietary,0,0,0,0,0,,
